ID,BillingType,Status,Category,DateAdd,LastOnline,MrrTotal,Quantity,ServicesStart Date,ServicesEnd Date,ServicesStatus,ServiceName,Price,Locations
3086,recurring,disabled,person,2020-07-23,,0,1,2020-05-13,2020-08-18,disabled,LK-BI-Global-100,5500,Uni - Lamadaw
3089,recurring,active,person,2020-07-23,2022-11-08T19:38:46,36000,1,2021-07-01,,active,FTTH 15,26000,APN - San Chaung Garden
3092,recurring,blocked,person,2020-07-23,2022-11-11T00:52:05,26000,1,2021-05-01,,hidden,FTTH 15,26000,Uni - Thingangyun
3094,recurring,disabled,person,2020-07-23,2020-11-10T05:19:24,0,1,2020-05-15,,hidden,FTTH 15,26000,Uni - Yankin
3096,recurring,active,person,2020-07-23,2022-11-11T00:49:42,26000,1,2020-05-15,2021-05-02,hidden,FTTH 15,26000,PYAY-CITY-FTTH
3110,recurring,blocked,person,2020-07-25,2022-11-11T00:43:30,26000,1,2020-05-15,,hidden,FTTH 15,26000,MIH - Botataung
3112,recurring,disabled,person,2020-07-25,2021-01-30T17:45:29,0,1,2020-05-17,2020-07-08,hidden,FTTH 15,26000,APN - The Leaf
3114,recurring,disabled,person,2020-07-25,2020-12-01T10:13:24,0,1,2020-05-18,2020-07-21,hidden,FTTH 15,26000,PYAY-CITY-FTTH
3116,recurring,blocked,person,2020-07-25,2022-09-07T08:52:28,0,1,2020-05-16,2020-05-20,hidden,FTTH 15,26000,APN - San Chaung Garden
3119,recurring,active,person,2020-07-27,2022-11-11T00:43:29,23400,1,2020-05-15,2020-06-21,hidden,FTTH 15,26000,MIH - Kamayut
3122,recurring,disabled,person,2020-07-27,,0,1,2020-05-15,2020-05-20,hidden,FTTH 15,26000,Uni - Mayangone
3123,recurring,active,person,2020-07-27,2022-11-09T12:08:04,26000,1,2020-05-16,2020-05-20,hidden,FTTH 15,26000,PYAY-CITY-FTTH
3124,recurring,disabled,person,2020-07-27,,0,1,2020-05-15,,hidden,FTTH 25,42000,PYAY-CITY-FTTH
3125,recurring,active,person,2020-07-27,2022-11-11T00:49:48,26000,1,2020-05-15,,hidden,FTTH 15,26000,PYAY-CITY-FTTH
3126,recurring,blocked,person,2020-07-27,2022-11-11T00:47:29,26000,1,2020-05-15,,hidden,FTTH 15,26000,Uni - Thingangyun
3128,recurring,blocked,person,2020-07-27,2021-05-06T16:43:30,0,1,2020-05-15,,hidden,FTTH 25,42000,MIH - Kamayut
3130,recurring,disabled,person,2020-07-27,,0,1,2020-05-15,,hidden,FTTH 15,26000,MIH - Kamayut
3131,recurring,disabled,person,2020-07-27,2021-07-21T10:13:17,0,1,2021-07-01,,active,FTTH 15,26000,PYAY-CITY-FTTH
3133,recurring,active,person,2020-07-27,2022-11-11T00:49:40,19500,1,2020-05-15,,hidden,FTTH 15,26000,PYAY-CITY-FTTH
3135,recurring,active,person,2020-07-27,2022-11-11T00:43:25,26000,1,2020-05-16,2020-05-20,hidden,FTTH 15,26000,MIH - Hlaing
3137,recurring,active,person,2020-07-27,2022-11-11T00:49:37,26000,1,2020-05-15,,hidden,FTTH 15,26000,PYAY-CITY-FTTH
3140,recurring,active,person,2020-07-27,2022-11-10T17:45:52,19812.5,1,2020-05-15,2020-05-20,hidden,FTTH 15,26000,PYAY-CITY-FTTH
3142,recurring,active,person,2020-07-27,2022-11-09T16:51:16,26000,1,2020-06-16,2020-07-21,hidden,FTTH 15,26000,MIH - Kyimyintdaing
3143,recurring,disabled,person,2020-07-27,,0,1,2020-05-22,2020-06-03,hidden,FTTH 15,26000,Uni - North Oakkala
3144,recurring,disabled,person,2020-07-27,,0,1,2020-05-18,2020-06-21,hidden,FTTH 15,26000,Uni - Sanchaung
3145,recurring,disabled,person,2020-07-27,2022-03-01T06:45:03,0,1,2020-06-04,2020-08-16,hidden,FTTH 15,26000,MIH - Thingangyun
3151,recurring,disabled,person,2020-07-28,2022-03-25T04:59:35,0,1,2020-05-15,,hidden,FTTH 15,26000,MIH - Tamwe
3154,recurring,disabled,person,2020-07-28,2020-12-31T12:29:07,0,1,2021-07-01,2022-08-31,hidden,FTTH 15,26000,APN - Time Square
3155,recurring,active,person,2020-07-28,2022-11-11T00:45:15,26000,1,2020-05-16,2021-11-16,disabled,LK-BI-Global-50,3250,APN - Hlaing
3160,recurring,disabled,person,2020-07-29,2020-11-23T02:02:31,0,1,2021-07-01,,active,FTTH 15,26000,PYAY-CITY-FTTH
3161,recurring,disabled,person,2020-07-29,,0,1,2021-07-01,,active,FTTH 15,26000,MIH - Hlaing
3168,recurring,blocked,person,2020-07-29,2022-11-11T00:43:30,26000,1,2020-05-18,,hidden,FTTH 15,26000,AGB - Junction Mawtin
3170,recurring,active,person,2020-07-29,2022-11-10T12:36:02,31500,1,2021-07-01,,active,FTTH 15,26000,APN - The Leaf
3175,recurring,active,person,2020-07-29,2022-11-11T00:45:57,26000,1,2020-08-24,2021-02-02,hidden,FTTH 15,26000,APN - Skysuites
3180,recurring,disabled,person,2020-07-30,2021-01-09T07:53:42,0,1,2020-05-19,2020-08-18,disabled,LK-BI-Global-50,3250,MIH - Kamayut
3182,recurring,active,person,2020-07-30,2022-11-10T22:58:53,26000,1,2021-07-01,,hidden,FTTH 15,26000,PYAY-CITY-FTTH
3183,recurring,disabled,person,2020-07-30,2021-02-02T14:49:01,0,1,2021-08-01,2021-08-31,hidden,FTTH 15,26000,LAOKAI-DIA
3184,recurring,disabled,person,2020-07-31,2021-05-01T14:26:28,0,1,2020-05-20,2020-12-21,hidden,FTTH 15,26000,LAOKAI-FTTH
3185,recurring,active,person,2020-08-01,2022-11-09T07:15:04,0,1,2021-07-01,,active,FTTH 15,26000,LAOKAI-FTTH
3187,recurring,disabled,person,2020-08-03,2021-10-28T11:10:53,0,1,2021-07-01,,hidden,FTTH 15,26000,Uni - Tamwe
3193,recurring,blocked,person,2020-08-04,2022-11-11T00:49:52,26000,1,2020-05-20,2020-07-22,hidden,FTTH 15,26000,PYAY-CITY-FTTH
3194,recurring,disabled,person,2020-08-04,2020-11-23T02:02:48,0,1,2021-07-01,,hidden,FTTH 15,26000,PYAY-CITY-FTTH
3198,recurring,blocked,person,2020-08-04,2022-11-11T00:48:09,26000,1,2021-07-01,2021-07-31,hidden,FTTH 15,26000,MIH - Hlaing
3201,recurring,active,person,2020-08-04,2022-11-11T00:49:41,26000,1,2021-11-01,,active,FTTH 15,26000,PYAY-CITY-FTTH
3204,recurring,disabled,person,2020-08-04,2020-12-01T11:17:44,0,1,2021-07-01,,active,FTTH 15,26000,PYAY-CITY-FTTH
3210,recurring,active,person,2020-08-04,2022-11-11T00:45:15,26000,1,2022-04-26,2022-04-26,hidden,Family 20,35000,APN - Pyi Yeik Mon ( Diamond)
3215,recurring,active,person,2020-08-04,2022-11-11T00:43:30,26000,1,2021-07-01,2022-01-31,disabled,FTTH 25,42000,MIH - Insein
3221,recurring,disabled,person,2020-08-04,2020-12-30T05:32:04,0,1,2021-07-01,2021-07-31,hidden,FTTH 60,75000,PYAY-CITY-FTTH
3224,recurring,active,person,2020-08-04,2022-11-11T00:43:29,26000,1,2022-03-17,,active,Family 20,35000,MIH - Hlaing
3227,recurring,active,person,2020-08-05,2022-11-11T00:42:20,75000,1,2021-07-01,,active,FTTH 15,26000,APN - Samanea
3229,recurring,disabled,person,2020-08-05,,0,1,2021-07-01,,active,FTTH 15,26000,MIH - Mayangone
3234,recurring,disabled,person,2020-08-05,2020-10-05T14:22:00,0,1,2021-07-01,2021-10-31,disabled,FTTH 15,26000,Uni - Bahan
3236,recurring,disabled,person,2020-08-05,,0,1,2021-07-01,,active,FTTH 15,26000,Uni - Lamadaw
3252,recurring,active,person,2020-08-06,2022-11-11T00:46:37,20800,1,2020-05-20,,hidden,FTTH 15,26000,APN - San Chaung Garden
3253,recurring,disabled,person,2020-08-06,2020-10-29T08:06:10,0,1,2020-05-20,,hidden,FTTH 25,42000,APN - San Chaung Garden
3255,recurring,disabled,person,2020-08-06,2021-01-21T00:18:00,0,1,2020-05-20,,hidden,FTTH 15,26000,PYAY-CITY-FTTH
3257,recurring,active,person,2020-08-06,2022-11-11T00:46:37,35000,1,2021-11-03,,active,FTTH 15,26000,APN - San Chaung Garden
3260,recurring,active,person,2020-08-06,2022-11-11T00:45:57,26000,1,2021-08-04,2021-09-02,disabled,FTTH 15,26000,APN - Skysuites
3277,recurring,disabled,person,2020-08-08,,0,1,2020-05-20,,hidden,FTTH 15,26000,MIH - Mayangone
3279,recurring,blocked,person,2020-08-08,2022-09-11T17:07:41,0,1,2021-09-01,2021-10-04,disabled,FTTH 30,42000,PYAY-CITY-FTTH
3280,recurring,active,person,2020-08-08,2022-07-18T16:46:12,26000,1,2020-05-20,,hidden,FTTH 15,26000,APN - AYCT
3291,recurring,disabled,person,2020-08-10,2022-11-01T15:14:33,0,1,2021-07-01,2021-11-30,disabled,Business 60,190000,MIH - Kamayut
3319,recurring,disabled,person,2020-08-11,2021-02-14T15:20:30,0,1,2021-07-01,2021-11-30,disabled,FTTH 15,26000,LAOKAI-FTTH
3323,recurring,blocked,person,2020-08-12,2022-11-11T00:49:41,26000,1,2020-05-21,,hidden,FTTH 15,26000,PYAY-CITY-FTTH
3325,recurring,blocked,person,2020-08-12,2022-11-11T00:49:36,26000,1,2021-07-01,,active,FTTH 15,26000,PYAY-CITY-FTTH
3326,recurring,active,person,2020-08-12,2022-11-11T00:43:29,26000,1,2020-05-22,2021-03-11,hidden,FTTH 15,26000,MIH - Mayangone
3328,recurring,active,person,2020-08-12,2022-11-10T17:10:28,19500,1,2020-05-21,2020-06-21,hidden,FTTH 15,26000,APN - Samanea
3330,recurring,blocked,person,2020-08-12,2022-08-28T16:52:49,26000,1,2021-07-01,2021-12-31,disabled,FTTH 15,26000,APN - Samanea
3331,recurring,disabled,person,2020-08-12,2021-02-15T15:43:08,0,1,2021-07-01,,hidden,FTTH 15,26000,LAOKAI-FTTH
3335,recurring,active,person,2020-08-12,2022-11-11T00:43:24,26000,1,2020-05-21,2021-02-02,hidden,FTTH 15,26000,MIH - Botataung
3336,recurring,disabled,person,2020-08-12,2021-05-17T10:22:59,0,1,2020-05-21,,hidden,FTTH 15,26000,LAOKAI-FTTH
3339,recurring,disabled,person,2020-08-13,,0,1,2021-07-01,2022-03-31,disabled,FTTH 15,26000,Uni - Thingangyun
3342,recurring,disabled,person,2020-08-13,2020-09-19T16:09:01,0,1,2021-07-01,2021-10-31,disabled,FTTH 15,26000,MIH - South Oakkala
3345,recurring,disabled,person,2020-08-13,2022-07-26T21:01:01,0,1,2020-05-22,2020-07-21,hidden,FTTH 15,26000,PYAY-CITY-FTTH
3351,recurring,active,person,2020-08-14,2022-11-10T21:28:20,26000,1,2020-05-21,2020-11-02,hidden,FTTH 15,26000,Uni - Thingangyun
3354,recurring,disabled,person,2020-08-14,,0,1,2020-05-21,,hidden,FTTH 60,75000,Uni - Dagonseikkan
3357,recurring,disabled,person,2020-08-14,2021-09-01T09:51:31,0,1,2020-05-21,2020-06-21,hidden,FTTH 15,26000,MIH - Kamayut
3360,recurring,disabled,person,2020-08-14,,0,1,2021-07-01,,active,FTTH 15,26000,MIH - Kyimyintdaing
3361,recurring,active,person,2020-08-14,2022-11-11T00:49:57,26000,1,2021-07-01,2022-02-28,disabled,FTTH 15,26000,PYAY-CITY-FTTH
3365,recurring,disabled,person,2020-08-16,2021-02-04T14:45:31,0,1,2021-07-01,,hidden,FTTH 15,26000,MIH - Hlaing
3366,recurring,active,person,2020-08-16,2022-11-11T00:42:18,26000,1,2020-05-21,,hidden,FTTH 15,26000,Uni - Sanchaung
3372,recurring,disabled,person,2020-08-17,,0,1,2020-06-03,2020-08-20,hidden,FTTH 15,26000,APN - The Leaf
3375,recurring,disabled,person,2020-08-17,,0,1,2020-05-21,,hidden,FTTH 15,26000,APN - San Chaung Garden
3377,recurring,blocked,person,2020-08-17,2021-01-13T09:25:25,0,1,2020-05-21,,hidden,FTTH 15,26000,APN - Pearl 
3379,recurring,disabled,person,2020-08-17,,0,1,2020-05-21,,hidden,FTTH 15,26000,Uni - Sanchaung
3381,recurring,disabled,person,2020-08-17,2022-07-13T09:01:11,0,1,2020-05-27,2020-06-21,hidden,FTTH 15,26000,APN - Samanea
3382,recurring,disabled,person,2020-08-16,2020-10-23T01:11:33,0,1,2021-07-01,,active,FTTH 15,26000,Uni - Bahan
3383,recurring,blocked,person,2020-08-16,2022-11-11T00:43:29,26000,1,2020-05-22,2020-06-21,hidden,FTTH 25,42000,MIH - Bahan
3387,recurring,blocked,person,2020-08-17,2022-03-11T00:53:37,0,1,2021-08-01,,active,FTTH 15,26000,PYAY-CITY-FTTH
3388,recurring,disabled,person,2020-08-17,2020-11-17T15:16:53,0,1,2021-07-01,,active,FTTH 15,26000,LAOKAI-FTTH
3390,recurring,active,person,2020-08-17,2022-11-11T00:43:29,26000,1,2020-05-25,2020-06-21,hidden,FTTH 15,26000,MIH - Thingangyun
3398,recurring,disabled,person,2020-08-17,,0,1,2021-07-01,,active,FTTH 15,26000,APN - Diamond
3399,recurring,disabled,person,2020-08-17,,0,1,2020-05-21,2020-07-21,hidden,FTTH 15,26000,MIH - Mingalartaungnyunt
3402,recurring,active,person,2020-08-18,2022-11-11T00:43:29,19500,1,2020-05-21,,hidden,FTTH 15,26000,MIH - Hlaing
3404,recurring,disabled,person,2020-08-18,2021-09-28T01:05:26,0,1,2020-05-21,,hidden,FTTH 15,26000,PYAY-CITY-FTTH
3409,recurring,disabled,person,2020-08-18,,0,1,2020-05-22,2020-07-21,hidden,FTTH 15,26000,MIH - Kamayut
3413,recurring,disabled,person,2020-08-19,2021-11-12T01:13:02,0,1,2020-05-21,2020-09-30,hidden,FTTH 15,26000,PYAY-CITY-FTTH
3417,recurring,active,person,2020-08-19,2022-11-10T21:25:47,20800,1,2021-07-01,,active,FTTH 15,26000,Uni - South Oakkala
3420,recurring,disabled,person,2020-08-20,2021-02-02T09:16:53,0,1,2020-05-21,2020-09-21,hidden,FTTH 15,26000,PYAY-CITY-FTTH
3424,recurring,blocked,person,2020-08-20,2021-05-19T00:15:02,0,1,2020-05-21,2020-07-31,hidden,FTTH 15,26000,MIH - Hlaing
3428,recurring,active,person,2020-08-20,2022-11-11T00:49:42,26000,1,2020-05-21,,hidden,FTTH 15,26000,PYAY-CITY-FTTH
3429,recurring,disabled,person,2020-08-20,2022-03-06T19:17:49,0,1,2020-05-21,2020-06-21,hidden,FTTH 15,26000,MIH - Pazundaung
3432,recurring,disabled,person,2020-08-21,2021-03-18T12:22:57,0,1,2020-05-21,,hidden,FTTH 15,26000,APN - Samanea
3433,recurring,disabled,person,2020-08-21,2020-09-14T14:36:13,0,1,2021-07-01,,active,FTTH 15,26000,APN - Samanea
3437,recurring,blocked,person,2020-08-21,2022-11-11T00:49:42,26000,1,2020-05-21,2020-07-21,hidden,FTTH 15,26000,PYAY-CITY-FTTH
3445,recurring,active,person,2020-08-22,2022-11-10T16:17:13,26000,1,2021-07-01,,active,FTTH 15,26000,MIH - Kamayut
3446,recurring,active,person,2020-08-22,2022-11-11T00:49:48,26000,1,2020-05-22,2020-07-21,hidden,FTTH 25,42000,PYAY-CITY-FTTH
3447,recurring,active,person,2020-08-22,2022-11-11T00:49:33,26000,1,2020-05-22,2020-07-21,hidden,FTTH 15,26000,PYAY-CITY-FTTH
3448,recurring,blocked,person,2020-08-22,2022-03-11T00:53:42,0,1,2021-07-01,,active,FTTH 15,26000,PYAY-CITY-FTTH
3452,recurring,blocked,person,2020-08-22,2021-05-12T05:07:23,0,1,2020-05-21,,hidden,FTTH 15,26000,Uni - Mayangone
3455,recurring,active,person,2020-08-22,2022-11-11T00:42:18,26000,1,2021-07-01,,stopped,FTTH 15,26000,Uni - Sanchaung
3456,recurring,blocked,person,2020-08-24,2022-01-29T22:13:38,0,1,2020-05-21,,hidden,FTTH 15,26000,APN - San Chaung Garden
3457,recurring,active,person,2020-08-24,2022-11-11T00:43:29,36000,1,2020-05-21,,hidden,FTTH 15,26000,MIH - Kamayut
3462,recurring,disabled,person,2020-08-24,2022-05-12T00:50:33,0,1,2020-06-12,2020-06-21,hidden,FTTH 15,26000,PYAY-CITY-FTTH
3465,recurring,active,person,2020-08-24,2022-11-11T00:43:30,26000,1,2020-06-08,2022-08-31,hidden,FTTH 15,26000,MIH - Hlaing
3470,recurring,active,person,2020-08-24,2022-11-11T00:49:41,45000,1,2020-05-21,,hidden,FTTH 15,26000,PYAY-CITY-FTTH
3472,recurring,blocked,person,2020-08-24,2021-06-23T00:48:53,0,1,2020-05-21,2020-06-21,hidden,FTTH 15,26000,Uni - Thingangyun
3473,recurring,disabled,person,2020-08-24,,0,1,2020-05-25,2020-11-22,hidden,FTTH 15,26000,MIH - Shine Esperado
3476,recurring,blocked,person,2020-08-25,2022-11-11T00:49:52,26000,1,2020-05-21,,hidden,FTTH 15,26000,PYAY-CITY-FTTH
3477,recurring,active,person,2020-08-25,2022-11-11T00:48:47,26000,1,2020-05-21,2020-06-21,hidden,FTTH 15,26000,MIH - Tamwe
3478,recurring,active,person,2020-08-25,2022-11-11T00:43:30,26000,1,2020-05-21,,hidden,FTTH 25,42000,MIH - South Oakkala
3481,recurring,blocked,person,2020-08-25,2021-01-06T16:41:55,0,1,2020-05-21,2020-11-30,hidden,FTTH 15,26000,MIH - Mingalartaungnyunt
3482,recurring,disabled,person,2020-08-25,,0,1,2020-05-21,,hidden,FTTH 15,26000,MIH - Thar Kay Ta
3483,recurring,active,person,2020-08-25,2022-11-11T00:43:23,26000,1,2020-05-21,2020-06-21,hidden,FTTH 15,26000,MIH - Insein
3485,recurring,active,person,2020-08-26,2022-11-11T00:49:42,26000,1,2020-05-21,2020-07-21,hidden,FTTH 15,26000,PYAY-CITY-FTTH
3487,recurring,disabled,person,2020-08-26,2021-04-25T13:42:13,0,1,2020-05-27,2020-07-21,hidden,FTTH 15,26000,MIH - Hlaing
3491,recurring,active,person,2020-08-26,2022-11-11T00:49:34,26000,1,2021-07-01,2022-05-31,hidden,FTTH 15,26000,PYAY-CITY-FTTH
3495,recurring,disabled,person,2020-08-27,,0,1,2021-07-01,2022-05-31,hidden,FTTH 15,26000,APN - San Chaung Garden
3497,recurring,blocked,person,2020-08-27,2022-05-26T11:33:11,0,1,2020-05-22,2020-07-31,hidden,FTTH 15,26000,PYAY-CITY-FTTH
3501,recurring,disabled,person,2020-08-27,2022-01-01T00:00:42,0,1,2020-05-26,2020-07-21,hidden,FTTH 15,26000,PYAY-CITY-FTTH
3503,recurring,disabled,person,2020-08-27,2020-10-20T14:19:22,0,1,2020-06-05,2020-11-22,hidden,FTTH 15,26000,LAOKAI-FTTH
3504,recurring,active,person,2020-08-28,2022-11-11T00:49:41,22285.7142,1,2020-05-22,2020-06-21,hidden,FTTH 15,26000,PYAY-CITY-FTTH
3505,recurring,active,person,2020-08-28,2022-11-10T17:10:21,42000,1,2020-06-17,2020-07-21,hidden,FTTH 15,26000,APN - Samanea
3507,recurring,disabled,person,2020-08-28,2021-05-31T09:17:35,0,1,2020-05-21,,hidden,FTTH 15,26000,LAOKAI-FTTH
3508,recurring,active,person,2020-08-28,2022-11-11T00:49:37,26000,1,2021-07-01,,active,FTTH 15,26000,PYAY-CITY-FTTH
3511,recurring,disabled,person,2020-08-28,2021-08-19T10:41:22,0,1,2020-05-21,,hidden,FTTH 15,26000,APN - Shwe Ohn Pin (2)
3513,recurring,disabled,person,2020-08-28,,0,1,2021-07-01,,active,FTTH 15,26000,MIH - Insein
3514,recurring,disabled,person,2020-08-30,2020-11-28T11:21:02,0,1,2020-05-21,2020-06-21,hidden,FTTH 15,26000,LAOKAI-FTTH
3518,recurring,active,person,2020-08-31,2022-11-11T00:46:37,42000,1,2021-07-01,2022-09-30,hidden,FTTH 15,26000,APN - San Chaung Garden
3526,recurring,disabled,person,2020-08-31,,0,1,2021-07-01,2021-12-31,disabled,FTTH 15,26000,MIH - Dagonseikkan
3527,recurring,active,person,2020-08-31,2022-11-11T00:42:22,26000,1,2021-07-01,,hidden,FTTH 25,42000,Uni - Mayangone
3528,recurring,disabled,person,2020-08-31,,0,1,2020-05-23,2020-11-22,hidden,FTTH 15,26000,MIH - Tamwe
3529,recurring,disabled,person,2020-08-31,,0,1,2020-05-23,2020-08-22,disabled,LK-BI-Global-50,3250,MIH - Mayangone
3531,recurring,active,person,2020-08-31,2022-11-11T00:43:24,26000,1,2021-07-01,2022-07-14,hidden,FTTH 15,26000,MIH - Botataung
3534,recurring,disabled,person,2020-08-31,2020-11-28T16:54:02,0,1,2021-07-01,,active,FTTH 15,26000,MIH - Kamayut
3536,recurring,active,person,2020-08-31,2022-11-11T00:42:18,22285.7142,1,2021-07-01,2022-11-30,hidden,FTTH 15,26000,Uni - Insein
3537,recurring,disabled,person,2020-08-31,2022-07-01T00:00:04,0,1,2021-07-01,,active,FTTH 15,26000,Uni - Thingangyun
3538,recurring,disabled,person,2020-08-31,,0,1,2020-05-25,2021-01-04,hidden,FTTH 15,26000,Uni - Hlaing
3539,recurring,blocked,person,2020-08-31,2021-05-31T09:51:04,0,1,2021-07-01,2021-10-31,disabled,FTTH 15,26000,Uni - Dawpone
3540,recurring,disabled,person,2020-09-01,2022-10-15T11:48:23,0,1,2021-07-01,,active,FTTH 15,26000,Uni - Thingangyun
3547,recurring,active,person,2020-09-01,2022-11-11T00:45:15,102000,1,2020-05-26,2020-09-30,hidden,FTTH 15,26000,APN - Pyi Yeik Mon ( Grandhantha)
3548,recurring,disabled,person,2020-09-01,2021-05-26T10:15:09,0,1,2020-05-26,2021-03-30,hidden,FTTH 15,26000,PYAY-CITY-FTTH
3549,recurring,blocked,person,2020-09-01,2022-11-11T00:49:41,26000,1,2021-07-01,,hidden,FTTH 15,26000,PYAY-CITY-FTTH
3554,recurring,active,person,2020-09-01,2022-11-11T00:49:31,26000,1,2021-07-01,2022-10-31,disabled,FTTH 25,42000,PYAY-CITY-FTTH
3556,recurring,active,person,2020-09-01,2022-11-11T00:49:34,26000,1,2021-07-01,,active,FTTH 15,26000,PYAY-CITY-FTTH
3557,recurring,active,person,2020-09-02,2022-11-11T00:49:47,42000,1,2021-07-01,,hidden,FTTH 15,26000,PYAY-CITY-FTTH
3564,recurring,active,person,2020-09-02,2022-11-11T00:43:22,26000,1,2020-05-27,2020-09-21,hidden,FTTH 15,26000,MIH - Kamayut
3565,recurring,disabled,person,2020-09-02,2022-02-04T15:49:17,0,1,2020-05-27,2020-11-02,hidden,FTTH 15,26000,PYAY-CITY-FTTH
3568,recurring,blocked,person,2020-09-02,2022-11-11T00:49:39,26000,1,2021-07-01,,hidden,FTTH 15,26000,PYAY-CITY-FTTH
3577,recurring,active,person,2020-09-03,2022-11-10T23:13:55,18200,1,2021-08-01,,active,FTTH 15,26000,PYAY-CITY-FTTH
3579,recurring,active,person,2020-09-03,2022-11-11T00:49:42,26000,1,2020-05-28,2021-01-05,hidden,FTTH 15,26000,PYAY-CITY-FTTH
3580,recurring,active,person,2020-09-03,2022-11-11T00:49:57,26000,1,2020-05-29,2021-01-15,hidden,FTTH 15,26000,PYAY-CITY-FTTH
3583,recurring,disabled,person,2020-09-03,2021-06-11T10:38:52,0,1,2021-07-01,,hidden,FTTH 15,26000,LAOKAI-FTTH
3584,recurring,blocked,person,2020-09-03,2022-11-11T00:48:11,26000,1,2021-07-01,,active,FTTH 15,26000,MIH - Hlaing
3588,recurring,active,person,2020-09-03,2022-11-11T00:49:42,22285.7142,1,2020-05-29,2021-05-03,hidden,FTTH 15,26000,PYAY-CITY-FTTH
3589,recurring,active,person,2020-09-03,2022-11-11T00:43:29,26000,1,2021-12-01,2022-10-31,disabled,DIA 30,0,MIH - Hlaing
3604,recurring,disabled,person,2020-09-04,2021-03-25T16:26:03,0,1,2021-07-01,,hidden,FTTH 60,75000,MIH - Botataung
3605,recurring,disabled,person,2020-09-05,,0,1,2021-07-01,2021-12-31,disabled,FTTH 15,26000,MIH - Hlaing
3606,recurring,blocked,person,2020-09-05,2021-07-17T06:41:46,0,1,2021-07-01,,active,FTTH 15,26000,APN - Shwe Ohn Pin (2)
3609,recurring,active,person,2020-09-05,2022-11-11T00:49:36,26000,1,2020-06-01,2020-09-21,hidden,FTTH 15,26000,PYAY-CITY-FTTH
3611,recurring,disabled,person,2020-09-05,2021-09-16T12:59:29,0,1,2020-06-01,,hidden,FTTH 15,26000,LAOKAI-FTTH
3613,recurring,disabled,person,2020-09-05,,0,1,2021-07-01,,hidden,FTTH 15,26000,MIH - Dagonseikkan
3618,recurring,disabled,person,2020-09-06,2022-03-13T10:25:15,0,1,2020-06-02,,hidden,FTTH 25,42000,LAOKAI-FTTH
3622,recurring,disabled,person,2020-09-07,2020-12-15T09:51:57,0,1,2020-06-02,,hidden,FTTH 15,26000,PYAY-CITY-FTTH
3623,recurring,active,person,2020-09-07,2022-11-11T00:49:41,26000,1,2021-07-01,,hidden,FTTH 15,26000,PYAY-CITY-FTTH
3626,recurring,disabled,person,2020-09-07,2022-04-28T09:47:57,0,1,2020-06-02,,hidden,FTTH 15,26000,PYAY-CITY-FTTH
3628,recurring,disabled,person,2020-09-07,,0,1,2021-07-01,,hidden,FTTH 25,42000,Uni - Thar Kay Ta
3630,recurring,active,person,2020-09-07,2022-11-11T00:45:15,31500,1,2020-06-02,,hidden,FTTH 15,26000,APN - The Leaf
3634,recurring,disabled,person,2020-09-07,,0,1,2020-06-02,2021-02-15,hidden,FTTH 15,26000,MIH - Bahan
3635,recurring,active,person,2020-09-07,2022-11-11T00:43:30,26000,1,2020-06-02,2020-09-21,hidden,FTTH 15,26000,MIH - Tamwe
3638,recurring,disabled,person,2020-09-07,,0,1,2020-06-02,,hidden,FTTH 15,26000,Uni - Sanchaung
3639,recurring,disabled,person,2020-09-07,2021-11-10T14:13:34,0,1,2020-06-02,,hidden,FTTH 25,42000,Uni - Mayangone
3641,recurring,active,person,2020-09-08,2022-11-11T00:43:23,36000,1,2020-06-02,2021-03-30,hidden,FTTH 15,26000,MIH - Merchant Suites
3643,recurring,active,person,2020-09-08,2022-11-11T00:49:33,26000,1,2020-06-02,2020-09-07,disabled,LK-BI-Global-20,1500,PYAY-CITY-FTTH
3645,recurring,active,person,2020-09-08,2022-11-11T00:46:37,26000,1,2022-11-01,2024-01-31,active,Business 30,109000,APN - San Chaung Garden
3647,recurring,active,person,2020-09-08,2022-11-11T00:45:13,22285.7142,1,2020-06-03,,hidden,FTTH 15,26000,APN - The Leaf
3650,recurring,disabled,person,2020-09-08,,0,1,2021-07-01,,active,FTTH 15,26000,Uni - Sanchaung
3652,recurring,disabled,person,2020-09-09,2022-01-27T14:01:27,0,1,2021-09-01,,active,FTTH 15,26000,LAOKAI-FTTH
3663,recurring,disabled,person,2020-09-09,,0,1,2020-06-04,,hidden,FTTH 15,26000,Uni - Insein
